IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdEmpleado,IdProducto,Cantidad,Precio
319,2015-09-14 00:00:00,2015-09-19 00:00:00,1,1425,13001516,42825,2,554.18
320,2015-10-22 00:00:00,2015-10-27 00:00:00,3,135,13001516,42840,3,353.32
321,2015-11-17 00:00:00,2015-11-20 00:00:00,3,533,13001516,42865,2,199
322,2016-01-11 00:00:00,2016-01-13 00:00:00,1,2679,13001516,42876,3,560
323,2016-01-20 00:00:00,2016-01-27 00:00:00,1,160,13001516,42849,2,1542
324,2016-01-26 00:00:00,2016-01-29 00:00:00,1,1799,13001516,42863,2,398
325,2016-02-11 00:00:00,2016-02-16 00:00:00,1,1818,13001516,42833,1,819.06
326,2016-03-26 00:00:00,2016-03-31 00:00:00,1,526,13001516,42879,1,560
327,2016-09-27 00:00:00,2016-10-05 00:00:00,1,2979,13001516,42856,2,481
328,2016-11-09 00:00:00,2016-11-12 00:00:00,1,453,13001516,42845,2,823.24
329,2016-12-09 00:00:00,2016-12-19 00:00:00,3,2664,13001516,42841,2,353.32
330,2016-12-12 00:00:00,2016-12-16 00:00:00,1,530,13001516,42865,1,199
331,2017-01-12 00:00:00,2017-01-19 00:00:00,1,1143,13001516,42840,2,353.32
333,2017-02-25 00:00:00,2017-02-28 00:00:00,3,191,13001516,42838,1,897.38
334,2017-02-25 00:00:00,2017-03-02 00:00:00,2,17,13001516,42858,2,505
335,2017-05-17 00:00:00,2017-05-18 00:00:00,2,1101,13001516,42837,1,430.32
336,2017-06-15 00:00:00,2017-06-25 00:00:00,2,3365,13001516,42844,1,1810.38
337,2017-07-11 00:00:00,2017-07-14 00:00:00,3,1111,13001516,42858,1,505
338,2017-07-12 00:00:00,2017-07-13 00:00:00,2,24,13001516,42879,3,560
339,2017-07-25 00:00:00,2017-07-28 00:00:00,1,610,13001516,42869,2,199
340,2017-08-31 00:00:00,2017-09-10 00:00:00,1,159,13001516,42820,3,652.74
341,2017-09-26 00:00:00,2017-10-01 00:00:00,3,892,13001516,42859,3,610
342,2017-10-10 00:00:00,2017-10-15 00:00:00,2,929,13001516,42853,1,727
343,2017-11-15 00:00:00,2017-11-19 00:00:00,2,1425,13001516,42866,1,199
344,2018-01-05 00:00:00,2018-01-13 00:00:00,2,3401,13001516,42830,2,486.42
345,2018-02-05 00:00:00,2018-02-08 00:00:00,2,4,13001516,42861,2,542
346,2018-05-04 00:00:00,2018-05-09 00:00:00,2,1204,13001516,42858,2,505
347,2018-06-27 00:00:00,2018-07-07 00:00:00,1,999,13001516,42877,2,560
348,2018-08-03 00:00:00,2018-08-08 00:00:00,1,191,13001516,42878,3,560
349,2018-10-08 00:00:00,2018-10-13 00:00:00,2,1868,13001516,42820,2,652.74
350,2018-11-27 00:00:00,2018-11-29 00:00:00,1,631,13001516,42834,2,818.84
351,2019-01-01 00:00:00,2019-01-02 00:00:00,2,1693,13001516,42825,1,554.18
352,2019-02-07 00:00:00,2019-02-08 00:00:00,2,1789,13001516,42855,2,1130
353,2019-03-26 00:00:00,2019-03-27 00:00:00,2,223,13001516,42860,2,587
354,2019-04-04 00:00:00,2019-04-09 00:00:00,1,2579,13001516,42858,2,505
355,2019-06-27 00:00:00,2019-07-02 00:00:00,2,3271,13001516,42883,2,498
356,2019-07-08 00:00:00,2019-07-09 00:00:00,2,2735,13001516,42883,3,498
357,2019-10-18 00:00:00,2019-10-19 00:00:00,2,2798,13001516,42855,1,1130
358,2020-01-17 00:00:00,2020-01-22 00:00:00,2,178,13001516,42836,2,823.24
359,2020-02-27 00:00:00,2020-02-28 00:00:00,2,3323,13001516,42836,2,823.24
360,2020-03-18 00:00:00,2020-03-21 00:00:00,2,1066,13001516,42827,2,512.38
361,2020-04-04 00:00:00,2020-04-06 00:00:00,1,966,13001516,42869,2,199
362,2015-01-02 00:00:00,2015-01-03 00:00:00,3,1390,13001516,42892,1,515
363,2015-01-13 00:00:00,2015-01-23 00:00:00,2,219,13001516,42914,2,1489
364,2015-01-16 00:00:00,2015-01-21 00:00:00,1,880,13001516,42885,2,498
365,2015-01-31 00:00:00,2015-02-05 00:00:00,2,790,13001516,42890,2,515
366,2015-06-27 00:00:00,2015-07-04 00:00:00,1,2780,13001516,42903,2,269
367,2015-10-03 00:00:00,2015-10-13 00:00:00,3,950,13001516,42947,2,2974
368,2015-10-20 00:00:00,2015-10-28 00:00:00,1,476,13001516,42889,1,515
369,2015-11-09 00:00:00,2015-11-14 00:00:00,3,1386,13001516,42887,2,498
370,2015-12-21 00:00:00,2015-12-25 00:00:00,3,778,13001516,42886,3,498
371,2016-01-22 00:00:00,2016-01-27 00:00:00,1,1588,13001516,42935,2,2456
372,2016-04-26 00:00:00,2016-05-01 00:00:00,3,1826,13001516,42934,1,1789
373,2016-07-08 00:00:00,2016-07-12 00:00:00,2,1617,13001516,42923,2,753
374,2016-08-16 00:00:00,2016-08-24 00:00:00,2,1278,13001516,42902,2,258
375,2016-08-22 00:00:00,2016-08-27 00:00:00,3,2969,13001516,42905,3,456
376,2016-11-04 00:00:00,2016-11-07 00:00:00,2,3121,13001516,42907,3,456
377,2016-11-04 00:00:00,2016-11-09 00:00:00,1,2904,13001516,42937,2,2458
378,2016-11-23 00:00:00,2016-12-01 00:00:00,1,3172,13001516,42948,2,2786
379,2016-12-08 00:00:00,2016-12-13 00:00:00,2,3281,13001516,42930,2,156
380,2017-02-11 00:00:00,2017-02-14 00:00:00,2,651,13001516,42915,3,1765
381,2017-06-20 00:00:00,2017-06-28 00:00:00,3,431,13001516,42885,2,498
382,2017-09-08 00:00:00,2017-09-13 00:00:00,2,791,13001516,42886,1,498
383,2017-11-22 00:00:00,2017-11-23 00:00:00,2,358,13001516,42925,2,3
384,2018-01-17 00:00:00,2018-01-22 00:00:00,2,1146,13001516,42930,3,156
385,2018-02-24 00:00:00,2018-03-01 00:00:00,2,1241,13001516,42908,3,1478
386,2018-06-23 00:00:00,2018-06-27 00:00:00,3,795,13001516,42923,2,753
387,2018-08-02 00:00:00,2018-08-10 00:00:00,2,529,13001516,42892,2,515
388,2018-08-04 00:00:00,2018-08-14 00:00:00,2,1053,13001516,42949,1,2015
389,2018-10-19 00:00:00,2018-10-29 00:00:00,1,1245,13001516,42904,1,135
390,2018-11-28 00:00:00,2018-12-06 00:00:00,3,1824,13001516,42938,2,2679
391,2019-01-09 00:00:00,2019-01-12 00:00:00,1,3090,13001516,42905,3,456
392,2019-01-17 00:00:00,2019-01-21 00:00:00,3,1416,13001516,42927,1,91
393,2019-02-15 00:00:00,2019-02-17 00:00:00,1,3005,13001516,42920,1,789
394,2019-03-14 00:00:00,2019-03-21 00:00:00,2,974,13001516,42938,2,2679
395,2019-03-19 00:00:00,2019-03-29 00:00:00,2,1638,13001516,42912,2,1654
396,2019-04-01 00:00:00,2019-04-02 00:00:00,2,1878,13001516,42935,3,2456
398,2019-06-05 00:00:00,2019-06-07 00:00:00,2,1100,13001516,42886,1,498
399,2019-06-17 00:00:00,2019-06-24 00:00:00,1,1213,13001516,42905,2,456
400,2019-06-17 00:00:00,2019-06-21 00:00:00,2,1731,13001516,42891,1,515
401,2019-07-09 00:00:00,2019-07-10 00:00:00,2,2689,13001516,42920,1,789
402,2019-09-23 00:00:00,2019-09-24 00:00:00,2,2906,13001516,42909,3,1500
403,2019-10-29 00:00:00,2019-11-03 00:00:00,2,3301,13001516,42930,1,156
404,2019-11-02 00:00:00,2019-11-07 00:00:00,2,354,13001516,42900,3,245
405,2019-12-10 00:00:00,2019-12-14 00:00:00,2,731,13001516,42932,1,156
406,2019-12-11 00:00:00,2019-12-19 00:00:00,1,164,13001516,42907,3,456
407,2020-02-01 00:00:00,2020-02-06 00:00:00,1,1616,13001516,42923,3,753
408,2020-04-01 00:00:00,2020-04-05 00:00:00,2,2823,13001516,42890,2,515
409,2020-04-06 00:00:00,2020-04-07 00:00:00,2,3390,13001516,42908,2,1478
410,2020-05-02 00:00:00,2020-05-09 00:00:00,2,1641,13001516,42916,3,1356
411,2015-01-27 00:00:00,2015-02-03 00:00:00,3,2763,13001516,43013,3,354
412,2015-05-28 00:00:00,2015-06-02 00:00:00,1,994,13001516,43006,2,519
413,2015-05-29 00:00:00,2015-06-03 00:00:00,1,1250,13001516,42955,2,2366
414,2015-08-21 00:00:00,2015-08-22 00:00:00,1,1120,13001516,43013,3,354
415,2015-10-21 00:00:00,2015-10-26 00:00:00,3,1434,13001516,43006,3,519
416,2015-11-13 00:00:00,2015-11-17 00:00:00,3,796,13001516,42994,2,579
417,2015-12-03 00:00:00,2015-12-08 00:00:00,3,1573,13001516,42981,2,52
418,2015-12-18 00:00:00,2015-12-19 00:00:00,1,1477,13001516,42975,2,215
419,2016-04-05 00:00:00,2016-04-12 00:00:00,3,954,13001516,42977,2,111
420,2016-04-29 00:00:00,2016-05-04 00:00:00,3,820,13001516,42955,3,2366
421,2016-05-19 00:00:00,2016-05-22 00:00:00,2,2815,13001516,43006,3,519
422,2016-06-27 00:00:00,2016-07-05 00:00:00,3,2910,13001516,43005,2,421
423,2016-07-26 00:00:00,2016-07-27 00:00:00,1,2711,13001516,43015,1,483
424,2016-11-03 00:00:00,2016-11-13 00:00:00,2,2819,13001516,42991,3,438
425,2017-04-29 00:00:00,2017-05-01 00:00:00,2,1092,13001516,42972,3,2741
426,2017-05-26 00:00:00,2017-06-03 00:00:00,1,2966,13001516,42990,2,353
427,2017-08-26 00:00:00,2017-08-27 00:00:00,1,779,13001516,42977,2,111
428,2017-10-03 00:00:00,2017-10-04 00:00:00,3,908,13001516,42977,2,111
429,2018-02-13 00:00:00,2018-02-17 00:00:00,1,971,13001516,42964,3,2824
430,2018-08-13 00:00:00,2018-08-15 00:00:00,1,3242,13001516,42956,3,2093
431,2019-01-07 00:00:00,2019-01-15 00:00:00,2,3350,13001516,42961,2,2867
432,2019-03-22 00:00:00,2019-03-27 00:00:00,2,476,13001516,42995,2,364
433,2019-05-04 00:00:00,2019-05-05 00:00:00,1,1052,13001516,42977,2,111
434,2019-05-17 00:00:00,2019-05-22 00:00:00,2,649,13001516,43001,1,625
435,2019-07-10 00:00:00,2019-07-15 00:00:00,1,412,13001516,42971,2,2762
436,2019-11-27 00:00:00,2019-11-29 00:00:00,2,1397,13001516,42987,1,456
437,2020-02-03 00:00:00,2020-02-04 00:00:00,1,946,13001516,43000,2,374
438,2020-02-25 00:00:00,2020-02-27 00:00:00,2,1,13001516,42977,3,111
439,2015-05-27 00:00:00,2015-05-29 00:00:00,3,2915,13001516,43031,1,1191
440,2015-06-25 00:00:00,2015-07-05 00:00:00,2,1539,13001516,43023,3,643
441,2015-08-19 00:00:00,2015-08-23 00:00:00,1,35,13001516,43031,2,1191
442,2016-01-04 00:00:00,2016-01-08 00:00:00,1,1661,13001516,43030,3,1175
443,2016-03-03 00:00:00,2016-03-06 00:00:00,3,1616,13001516,43035,3,1159
444,2016-05-04 00:00:00,2016-05-05 00:00:00,1,3239,13001516,43042,2,1121
445,2016-05-18 00:00:00,2016-05-23 00:00:00,1,1505,13001516,43021,2,435
446,2016-07-21 00:00:00,2016-07-24 00:00:00,2,959,13001516,43032,1,953
447,2016-08-27 00:00:00,2016-09-01 00:00:00,3,346,13001516,43031,3,1191
448,2017-06-17 00:00:00,2017-06-18 00:00:00,3,731,13001516,43036,2,744
449,2017-09-04 00:00:00,2017-09-08 00:00:00,2,578,13001516,43043,2,1159
450,2018-07-14 00:00:00,2018-07-18 00:00:00,1,1684,13001516,43020,2,562
451,2018-07-28 00:00:00,2018-07-31 00:00:00,2,2861,13001516,43028,3,942
452,2019-04-22 00:00:00,2019-04-26 00:00:00,2,2962,13001516,43037,3,1137
453,2019-09-21 00:00:00,2019-10-01 00:00:00,2,184,13001516,43021,2,435
454,2019-11-08 00:00:00,2019-11-12 00:00:00,1,3351,13001516,43030,2,1175
455,2020-03-24 00:00:00,2020-03-29 00:00:00,2,3011,13001516,43029,2,1094
456,2020-04-18 00:00:00,2020-04-21 00:00:00,2,1690,13001516,42990,2,353
457,2020-05-13 00:00:00,2020-05-16 00:00:00,2,534,13001516,42768,3,1923.68
458,2020-02-18 00:00:00,2020-02-21 00:00:00,3,1879,13001516,42846,2,2846.58
459,2020-02-29 00:00:00,2020-03-02 00:00:00,2,720,13001516,42848,2,1588
460,2020-03-23 00:00:00,2020-03-31 00:00:00,2,2699,13001516,42879,2,560
461,2020-04-21 00:00:00,2020-04-28 00:00:00,2,3368,13001516,42950,3,2603
462,2020-03-07 00:00:00,2020-03-08 00:00:00,1,1549,13001516,42995,2,364
463,2020-05-02 00:00:00,2020-05-04 00:00:00,2,2457,13001516,43023,2,643
464,2020-04-24 00:00:00,2020-04-25 00:00:00,1,1652,13001516,43034,3,1004
465,2020-05-07 00:00:00,2020-05-10 00:00:00,2,289,13001516,43013,2,354
466,2018-12-28 00:00:00,2018-12-29 00:00:00,3,884,13001330,42795,3,543.18
467,2019-01-09 00:00:00,2019-01-12 00:00:00,2,1812,13001330,42766,1,7011.62
468,2019-01-17 00:00:00,2019-01-18 00:00:00,1,935,13001330,42764,1,1385.78
469,2016-11-09 00:00:00,2016-11-12 00:00:00,2,2838,13001330,42942,2,2749
470,2018-03-12 00:00:00,2018-03-20 00:00:00,2,884,13001330,42946,2,2173
471,2018-04-03 00:00:00,2018-04-06 00:00:00,3,1006,13001330,42905,2,456
472,2018-06-14 00:00:00,2018-06-22 00:00:00,2,1132,13001330,42916,2,1356
473,2017-05-16 00:00:00,2017-05-24 00:00:00,2,460,13001330,42987,3,456
474,2017-06-03 00:00:00,2017-06-11 00:00:00,1,519,13001330,43010,2,387
475,2017-06-06 00:00:00,2017-06-09 00:00:00,1,587,13001330,43015,2,483
476,2019-02-14 00:00:00,2019-02-22 00:00:00,1,3029,13001330,43010,1,387
477,2019-10-21 00:00:00,2019-10-24 00:00:00,2,667,13001330,42992,2,570
478,2017-04-03 00:00:00,2017-04-04 00:00:00,3,3239,13001330,43038,3,1163
479,2017-07-08 00:00:00,2017-07-09 00:00:00,2,128,13001330,43040,2,757
480,2015-04-28 00:00:00,2015-05-07 00:00:00,3,1179,13001330,42756,2,638.66
481,2015-11-30 00:00:00,2015-12-03 00:00:00,1,353,13001330,42797,2,4845.5
482,2017-06-02 00:00:00,2017-06-08 00:00:00,1,338,13001330,42764,2,1385.78
483,2018-07-20 00:00:00,2018-07-26 00:00:00,2,1435,13001330,42816,2,1254.88
484,2019-03-08 00:00:00,2019-03-16 00:00:00,3,1286,13001330,42787,2,1366.42
485,2019-11-12 00:00:00,2019-11-21 00:00:00,3,273,13001330,42754,2,1237.5
486,2015-07-10 00:00:00,2015-07-18 00:00:00,3,337,13001330,42880,1,560
487,2016-05-27 00:00:00,2016-06-05 00:00:00,3,2716,13001330,42876,1,560
488,2016-10-05 00:00:00,2016-10-13 00:00:00,1,1539,13001330,42832,1,818.84
489,2017-01-18 00:00:00,2017-01-21 00:00:00,2,1408,13001330,42865,1,199
490,2017-05-02 00:00:00,2017-05-11 00:00:00,1,430,13001330,42879,2,560
491,2017-10-19 00:00:00,2017-10-28 00:00:00,2,896,13001330,42828,1,906.18
492,2020-03-31 00:00:00,2020-04-03 00:00:00,2,1854,13001330,42877,2,560
493,2015-07-07 00:00:00,2015-07-13 00:00:00,1,1064,13001330,42945,2,3210
494,2016-08-05 00:00:00,2016-08-11 00:00:00,3,2630,13001330,42906,1,321
495,2017-06-22 00:00:00,2017-06-28 00:00:00,1,305,13001330,42910,2,1502
496,2018-08-16 00:00:00,2018-08-24 00:00:00,1,645,13001330,42893,1,515
497,2017-11-07 00:00:00,2017-11-15 00:00:00,1,372,13001330,42995,2,364
498,2018-05-07 00:00:00,2018-05-10 00:00:00,2,539,13001330,42993,2,507
499,2018-05-14 00:00:00,2018-05-22 00:00:00,3,983,13001330,42996,2,518
500,2019-02-01 00:00:00,2019-02-09 00:00:00,2,1788,13001330,43010,3,387
501,2019-10-16 00:00:00,2019-10-19 00:00:00,2,2740,13001330,42963,1,2355
502,2016-09-03 00:00:00,2016-09-09 00:00:00,1,364,13001330,43033,2,1182
503,2016-12-24 00:00:00,2017-01-02 00:00:00,2,879,13001330,43022,2,422
504,2018-12-25 00:00:00,2018-12-31 00:00:00,3,3156,13001330,43017,1,358
505,2015-01-08 00:00:00,2015-01-16 00:00:00,1,3013,13001330,42758,1,1819.18
506,2015-02-14 00:00:00,2015-02-18 00:00:00,3,356,13001330,42780,2,4028.86
507,2015-06-09 00:00:00,2015-06-14 00:00:00,3,1088,13001330,42800,3,1642.74
508,2015-07-22 00:00:00,2015-07-27 00:00:00,3,1195,13001330,42763,2,2118.38
509,2015-08-24 00:00:00,2015-08-25 00:00:00,1,1149,13001330,42812,2,376.64
510,2015-09-14 00:00:00,2015-09-19 00:00:00,1,75,13001330,42756,3,638.66
511,2015-10-15 00:00:00,2015-10-22 00:00:00,1,3360,13001330,42814,1,369.82
512,2015-12-31 00:00:00,2016-01-04 00:00:00,2,1133,13001330,42737,3,1658
513,2016-08-12 00:00:00,2016-08-16 00:00:00,2,1719,13001330,42774,1,6048.9
514,2016-10-15 00:00:00,2016-10-19 00:00:00,1,421,13001330,42766,2,7011.62
515,2017-02-17 00:00:00,2017-02-21 00:00:00,2,2858,13001330,42793,3,871.86
516,2017-02-24 00:00:00,2017-03-01 00:00:00,2,495,13001330,42786,1,795.74
517,2017-03-15 00:00:00,2017-03-19 00:00:00,2,840,13001330,42771,2,2554.2
518,2017-04-14 00:00:00,2017-04-18 00:00:00,1,3008,13001330,42812,3,376.64
519,2017-05-26 00:00:00,2017-05-31 00:00:00,3,480,13001330,42795,1,543.18
520,2017-09-12 00:00:00,2017-09-13 00:00:00,2,484,13001330,42795,3,543.18
521,2017-10-07 00:00:00,2017-10-12 00:00:00,1,1103,13001330,42782,1,3373.92
522,2017-11-13 00:00:00,2017-11-14 00:00:00,1,639,13001330,42737,1,1658
523,2018-05-19 00:00:00,2018-05-29 00:00:00,2,944,13001330,42789,1,218.02
524,2018-06-23 00:00:00,2018-07-01 00:00:00,3,518,13001330,42818,1,1907.62
525,2018-08-04 00:00:00,2018-08-08 00:00:00,3,771,13001330,42800,2,1642.74
526,2018-08-22 00:00:00,2018-09-01 00:00:00,2,1185,13001330,42779,1,9555.04
527,2018-09-06 00:00:00,2018-09-10 00:00:00,1,1167,13001330,42764,1,1385.78
528,2018-09-13 00:00:00,2018-09-18 00:00:00,2,1592,13001330,42783,1,2452.34
529,2018-10-01 00:00:00,2018-10-05 00:00:00,1,932,13001330,42796,2,457.82
530,2018-11-02 00:00:00,2018-11-10 00:00:00,1,879,13001330,42790,2,762.96
531,2019-02-15 00:00:00,2019-02-16 00:00:00,3,1645,13001330,42777,2,2557.5
532,2019-04-11 00:00:00,2019-04-16 00:00:00,2,884,13001330,42784,3,1748.78
533,2019-05-08 00:00:00,2019-05-15 00:00:00,2,1203,13001330,42799,3,1536.04
535,2019-07-15 00:00:00,2019-07-17 00:00:00,2,292,13001330,42818,1,1907.62
536,2019-09-02 00:00:00,2019-09-03 00:00:00,1,2946,13001330,42799,2,1536.04
537,2019-09-10 00:00:00,2019-09-13 00:00:00,3,596,13001330,42777,2,2557.5
538,2019-10-05 00:00:00,2019-10-12 00:00:00,2,1597,13001330,42770,1,3597.22
539,2019-11-05 00:00:00,2019-11-10 00:00:00,1,1417,13001330,42737,1,1658
540,2019-11-14 00:00:00,2019-11-22 00:00:00,3,1854,13001330,42788,1,421.96
541,2019-12-19 00:00:00,2019-12-26 00:00:00,2,1788,13001330,42799,2,1536.04
542,2020-04-10 00:00:00,2020-04-11 00:00:00,3,333,13001330,42791,1,258.28
543,2020-04-13 00:00:00,2020-04-21 00:00:00,3,2809,13001330,42792,2,479.82
544,2015-03-09 00:00:00,2015-03-14 00:00:00,3,944,13001330,42840,1,353.32
546,2015-04-16 00:00:00,2015-04-21 00:00:00,2,2857,13001330,42838,1,897.38
547,2015-04-20 00:00:00,2015-04-25 00:00:00,3,1170,13001330,42832,3,818.84
548,2015-07-07 00:00:00,2015-07-10 00:00:00,3,1788,13001330,42883,2,498
549,2015-10-21 00:00:00,2015-10-22 00:00:00,1,1251,13001330,42826,3,537.24
550,2015-10-22 00:00:00,2015-10-27 00:00:00,3,135,13001330,42840,1,353.32
551,2015-11-06 00:00:00,2015-11-14 00:00:00,1,568,13001330,42848,3,1588
552,2015-12-16 00:00:00,2015-12-17 00:00:00,3,1392,13001330,42879,3,560
553,2016-01-20 00:00:00,2016-01-27 00:00:00,3,160,13001330,42849,2,1542
554,2016-01-26 00:00:00,2016-01-29 00:00:00,3,1799,13001330,42863,2,398
555,2016-01-30 00:00:00,2016-02-04 00:00:00,3,372,13001330,42832,2,818.84
556,2016-01-30 00:00:00,2016-02-02 00:00:00,2,2901,13001330,42830,2,486.42
557,2016-09-05 00:00:00,2016-09-10 00:00:00,2,2933,13001330,42860,2,587
558,2016-09-27 00:00:00,2016-10-05 00:00:00,2,2979,13001330,42856,2,481
559,2016-12-09 00:00:00,2016-12-19 00:00:00,1,2664,13001330,42841,2,353.32
560,2017-01-12 00:00:00,2017-01-19 00:00:00,3,1143,13001330,42840,2,353.32
561,2017-02-18 00:00:00,2017-02-25 00:00:00,1,1239,13001330,42832,2,818.84
562,2017-02-25 00:00:00,2017-02-28 00:00:00,3,191,13001330,42838,2,897.38
563,2017-06-12 00:00:00,2017-06-20 00:00:00,2,2652,13001330,42860,1,587
564,2017-06-17 00:00:00,2017-06-21 00:00:00,3,1043,13001330,42883,3,498
565,2017-07-25 00:00:00,2017-07-28 00:00:00,1,610,13001330,42869,2,199
567,2017-09-26 00:00:00,2017-10-01 00:00:00,2,892,13001330,42859,2,610
568,2017-10-10 00:00:00,2017-10-15 00:00:00,3,929,13001330,42853,1,727
569,2017-11-20 00:00:00,2017-11-22 00:00:00,1,1301,13001330,42870,2,178
570,2018-01-05 00:00:00,2018-01-13 00:00:00,3,3401,13001330,42830,3,486.42
571,2018-01-08 00:00:00,2018-01-09 00:00:00,3,741,13001330,42862,1,512
572,2018-02-05 00:00:00,2018-02-08 00:00:00,2,4,13001330,42861,2,542
573,2018-03-05 00:00:00,2018-03-10 00:00:00,3,1049,13001330,42846,1,2846.58
574,2018-04-02 00:00:00,2018-04-07 00:00:00,2,1379,13001330,42849,1,1542
575,2018-04-19 00:00:00,2018-04-22 00:00:00,2,1839,13001330,42870,3,178
576,2018-05-04 00:00:00,2018-05-09 00:00:00,3,1204,13001330,42858,1,505
577,2018-06-30 00:00:00,2018-07-08 00:00:00,3,1476,13001330,42820,1,652.74
578,2018-09-07 00:00:00,2018-09-15 00:00:00,1,667,13001330,42878,2,560
579,2018-11-27 00:00:00,2018-11-29 00:00:00,2,631,13001330,42834,3,818.84
580,2019-01-01 00:00:00,2019-01-02 00:00:00,3,1693,13001330,42825,3,554.18
581,2019-01-17 00:00:00,2019-01-24 00:00:00,2,432,13001330,42822,2,816.86
582,2019-03-26 00:00:00,2019-03-27 00:00:00,2,223,13001330,42860,2,587
583,2019-04-04 00:00:00,2019-04-09 00:00:00,1,2579,13001330,42858,2,505
584,2019-04-19 00:00:00,2019-04-23 00:00:00,1,1632,13001330,42859,1,610
585,2019-07-08 00:00:00,2019-07-09 00:00:00,2,2735,13001330,42883,1,498
586,2019-07-10 00:00:00,2019-07-17 00:00:00,2,535,13001330,42839,3,353.32
587,2019-12-03 00:00:00,2019-12-07 00:00:00,2,2867,13001330,42859,2,610
588,2020-02-27 00:00:00,2020-02-28 00:00:00,2,3323,13001330,42836,2,823.24
589,2020-03-18 00:00:00,2020-03-21 00:00:00,2,1066,13001330,42827,2,512.38
590,2020-04-20 00:00:00,2020-04-25 00:00:00,3,451,13001330,42870,2,178
591,2015-01-02 00:00:00,2015-01-03 00:00:00,3,1390,13001330,42892,1,515
592,2015-01-31 00:00:00,2015-02-05 00:00:00,3,790,13001330,42890,1,515
593,2015-03-11 00:00:00,2015-03-13 00:00:00,1,2837,13001330,42949,2,2015
594,2015-06-27 00:00:00,2015-07-04 00:00:00,1,2780,13001330,42903,2,269
595,2015-07-20 00:00:00,2015-07-25 00:00:00,1,1240,13001330,42912,3,1654
596,2015-10-03 00:00:00,2015-10-13 00:00:00,1,950,13001330,42947,1,2974
597,2015-10-20 00:00:00,2015-10-28 00:00:00,3,476,13001330,42889,2,515
598,2015-11-09 00:00:00,2015-11-14 00:00:00,3,1386,13001330,42887,3,498
599,2015-11-24 00:00:00,2015-11-25 00:00:00,1,1291,13001330,42893,2,515
600,2015-12-21 00:00:00,2015-12-25 00:00:00,3,778,13001330,42886,1,498
601,2015-12-19 00:00:00,2015-12-23 00:00:00,3,2719,13001330,42913,3,1357
602,2016-03-01 00:00:00,2016-03-06 00:00:00,1,1824,13001330,42929,1,321
603,2016-07-08 00:00:00,2016-07-12 00:00:00,1,1617,13001330,42923,2,753
605,2016-08-22 00:00:00,2016-08-30 00:00:00,3,2829,13001330,42893,3,515
606,2016-09-14 00:00:00,2016-09-16 00:00:00,3,75,13001330,42942,1,2749
607,2016-09-24 00:00:00,2016-09-29 00:00:00,2,2939,13001330,42889,3,515
608,2016-10-12 00:00:00,2016-10-17 00:00:00,1,2840,13001330,42909,1,1500
609,2016-11-15 00:00:00,2016-11-16 00:00:00,3,2781,13001330,42934,1,1789
610,2016-11-23 00:00:00,2016-12-01 00:00:00,1,3172,13001330,42948,1,2786
611,2016-12-12 00:00:00,2016-12-17 00:00:00,1,3003,13001330,42939,2,2915
612,2017-01-17 00:00:00,2017-01-22 00:00:00,2,8,13001330,42890,2,515
613,2017-02-01 00:00:00,2017-02-09 00:00:00,1,1719,13001330,42940,2,2162
614,2017-02-07 00:00:00,2017-02-12 00:00:00,2,351,13001330,42941,2,2971
615,2017-04-11 00:00:00,2017-04-16 00:00:00,1,383,13001330,42896,2,515
616,2017-06-20 00:00:00,2017-06-28 00:00:00,1,431,13001330,42885,3,498
617,2017-07-20 00:00:00,2017-07-24 00:00:00,2,3350,13001330,42916,2,1356
618,2017-07-26 00:00:00,2017-07-30 00:00:00,2,1097,13001330,42912,2,1654
619,2017-09-08 00:00:00,2017-09-13 00:00:00,2,791,13001330,42886,2,498
620,2017-09-14 00:00:00,2017-09-18 00:00:00,3,8,13001330,42930,2,156
621,2017-10-16 00:00:00,2017-10-21 00:00:00,1,898,13001330,42888,3,498
622,2017-10-20 00:00:00,2017-10-21 00:00:00,1,495,13001330,42931,1,324
623,2017-12-02 00:00:00,2017-12-07 00:00:00,1,2700,13001330,42931,2,324
624,2018-05-16 00:00:00,2018-05-17 00:00:00,3,1054,13001330,42915,3,1765
625,2018-06-23 00:00:00,2018-06-27 00:00:00,1,795,13001330,42923,2,753
627,2018-08-04 00:00:00,2018-08-14 00:00:00,2,1053,13001330,42949,1,2015
628,2018-08-07 00:00:00,2018-08-12 00:00:00,2,1793,13001330,42918,2,789
629,2018-10-19 00:00:00,2018-10-29 00:00:00,2,1245,13001330,42904,2,135
630,2019-03-20 00:00:00,2019-03-27 00:00:00,1,165,13001330,42906,3,321
631,2019-04-01 00:00:00,2019-04-02 00:00:00,2,1878,13001330,42935,2,2456
633,2019-06-17 00:00:00,2019-06-24 00:00:00,2,1213,13001330,42905,2,456
634,2019-06-17 00:00:00,2019-06-21 00:00:00,3,1731,13001330,42891,2,515
635,2019-07-12 00:00:00,2019-07-16 00:00:00,3,1580,13001330,42886,2,498
636,2019-08-17 00:00:00,2019-08-19 00:00:00,2,1293,13001330,42945,2,3210
637,2019-09-23 00:00:00,2019-09-24 00:00:00,2,2906,13001330,42909,1,1500
638,2019-10-29 00:00:00,2019-11-03 00:00:00,2,3301,13001330,42930,3,156
