IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad,Ventas_totales,,
41748,06/08/2015,11/08/2015,1,1189,31,3613,42830,486.42,1,486.42,0,
41749,22/09/2015,23/09/2015,1,2668,31,3613,42847,2846.58,1,2846.58,0,
41750,20/10/2015,25/10/2015,3,1530,31,3613,42874,560,2,1120,0,
41752,19/12/2015,24/12/2015,1,1545,31,3613,42876,560,2,1120,0,
41753,21/12/2015,26/12/2015,3,1801,31,3613,42825,554.18,1,554.18,0,
41754,13/02/2016,17/02/2016,2,987,31,3613,42830,486.42,1,486.42,0,
41755,04/03/2016,09/03/2016,2,1738,31,3613,42866,199,2,398,0,
41756,25/04/2016,30/04/2016,1,1869,31,3613,42850,279,1,279,0,
41757,11/05/2016,15/05/2016,1,1425,31,3613,42863,398,2,796,0,
41758,09/07/2016,14/07/2016,1,2556,31,3613,42851,137,2,274,0,
41759,01/10/2016,04/10/2016,1,350,31,3613,42872,560,2,1120,0,
41760,21/10/2016,23/10/2016,2,236,31,3613,42848,1588,2,3176,0,
41761,08/12/2016,13/12/2016,3,3363,31,3613,42821,653.62,1,653.62,0,
41762,02/03/2017,03/03/2017,2,2903,31,3613,42824,584.76,1,584.76,0,
41763,16/05/2017,19/05/2017,1,965,31,3613,42840,353.32,1,353.32,0,
41764,01/08/2017,02/08/2017,1,75,31,3613,42829,906.18,2,1812.36,0,
41765,14/08/2017,19/08/2017,3,500,31,3613,42859,610,1,610,0,
41766,17/01/2018,18/01/2018,2,1733,31,3613,42821,653.62,2,1307.24,0,
41767,23/02/2018,28/02/2018,1,1284,31,3613,42824,584.76,3,1754.28,0,
41768,23/06/2018,30/06/2018,3,299,31,3613,42823,904.42,2,1808.84,0,
41770,02/08/2018,03/08/2018,2,1300,31,3613,42882,498,1,498,0,
41771,24/08/2018,26/08/2018,2,383,31,3613,42855,1130,1,1130,0,
41772,29/09/2018,06/10/2018,2,2982,31,3613,42853,727,2,1454,1,
41773,15/10/2018,19/10/2018,1,1220,31,3613,42861,542,2,1084,0,
41774,03/11/2018,11/11/2018,1,836,31,3613,42857,542,3,1626,0,
41775,07/03/2019,10/03/2019,2,1095,31,3613,42823,904.42,2,1808.84,0,
41776,08/04/2019,10/04/2019,2,998,31,3613,42864,199,2,398,0,
41777,09/04/2019,17/04/2019,2,2773,31,3613,42832,818.84,2,1637.68,0,
41778,10/05/2019,17/05/2019,2,731,31,3613,42826,537.24,3,1611.72,0,
41779,04/06/2019,07/06/2019,2,2963,31,3613,42829,906.18,2,1812.36,0,
41780,16/07/2019,21/07/2019,3,1088,31,3613,42837,430.32,1,430.32,0,
41781,17/07/2019,20/07/2019,2,1428,31,3613,42845,823.24,2,1646.48,0,
41782,26/07/2019,31/07/2019,2,3165,31,3613,42867,199,1,199,0,
41783,14/08/2019,19/08/2019,3,2987,31,3613,42831,369.6,3,1108.8,0,
41784,22/08/2019,27/08/2019,2,1184,31,3613,42837,430.32,2,860.64,0,
41785,10/12/2019,13/12/2019,1,251,31,3613,42848,1588,3,4764,0,
41786,08/02/2020,09/02/2020,2,3227,31,3613,42844,1810.38,2,3620.76,0,
41787,19/05/2020,26/05/2020,2,2688,31,3613,42879,560,2,1120,0,
41788,15/01/2015,20/01/2015,1,1014,31,3613,42929,321,2,642,0,
41789,21/01/2015,22/01/2015,3,1438,31,3613,42924,625,2,1250,0,
41790,03/02/2015,07/02/2015,3,1333,31,3613,42898,515,1,515,0,
41791,19/02/2015,20/02/2015,3,551,31,3613,42891,515,2,1030,0,
41792,10/06/2015,18/06/2015,2,100,31,3613,42911,1789,1,1789,0,
41793,19/01/2016,20/01/2016,1,1433,31,3613,42940,2162,1,2162,0,
41794,03/03/2016,13/03/2016,3,1336,31,3613,42893,515,1,515,0,
41795,06/04/2016,13/04/2016,1,339,31,3613,42893,515,1,515,0,
41796,08/04/2016,18/04/2016,1,1432,31,3613,42944,3686,2,7372,0,
41797,30/03/2017,07/04/2017,2,1861,31,3613,42888,498,2,996,1,
41798,15/06/2017,20/06/2017,2,287,31,3613,42895,515,2,1030,0,
41799,04/09/2017,12/09/2017,1,631,31,3613,42891,515,3,1545,0,
41800,09/10/2017,11/10/2017,2,2670,31,3613,42897,515,3,1545,0,
41801,11/11/2017,15/11/2017,1,262,31,3613,42888,498,2,996,0,
41802,16/12/2017,17/12/2017,2,637,31,3613,42888,498,1,498,0,
41803,06/02/2018,11/02/2018,1,1193,31,3613,42886,498,2,996,0,
41804,08/06/2018,09/06/2018,2,1114,31,3613,42921,756,2,1512,0,
41805,28/06/2018,03/07/2018,2,37,31,3613,42943,2190,1,2190,1,
41806,31/08/2018,01/09/2018,2,1118,31,3613,42904,135,2,270,1,
41807,08/10/2018,11/10/2018,1,636,31,3613,42937,2458,3,7374,0,
41808,09/10/2018,14/10/2018,2,1825,31,3613,42888,498,3,1494,0,
41809,31/12/2018,04/01/2019,2,1368,31,3613,42891,515,2,1030,-11,
41810,09/01/2019,11/01/2019,2,2906,31,3613,42939,2915,2,5830,0,
41811,03/05/2019,06/05/2019,1,1196,31,3613,42919,654,2,1308,0,
41812,17/05/2019,25/05/2019,2,2837,31,3613,42891,515,1,515,0,
41813,03/06/2019,08/06/2019,3,983,31,3613,42886,498,1,498,0,
41814,10/06/2019,15/06/2019,2,3038,31,3613,42895,515,2,1030,0,
41815,12/07/2019,17/07/2019,2,25,31,3613,42908,1478,2,2956,0,
41816,11/09/2019,16/09/2019,1,1189,31,3613,42933,1154,1,1154,0,
41817,14/12/2019,17/12/2019,2,753,31,3613,42934,1789,2,3578,0,
41818,27/12/2019,03/01/2020,2,953,31,3613,42917,1351.35,2,2702.7,-11,
41819,07/05/2020,17/05/2020,1,62,31,3613,42929,321,2,642,0,
41820,08/01/2015,09/01/2015,1,394,31,3613,42992,570,2,1140,0,
41821,20/02/2015,27/02/2015,3,1514,31,3613,43010,387,2,774,0,
41822,01/04/2015,05/04/2015,1,1480,31,3613,42992,570,2,1140,0,
41823,21/04/2015,26/04/2015,1,873,31,3613,43015,483,2,966,0,
41824,14/05/2015,19/05/2015,1,1211,31,3613,42992,570,2,1140,0,
41825,29/05/2015,06/06/2015,3,1121,31,3613,42953,3620,3,10860,1,
41826,10/06/2015,18/06/2015,1,135,31,3613,43007,407,1,407,0,
41827,01/07/2015,02/07/2015,3,961,31,3613,43008,389,3,1167,0,
41828,04/09/2015,05/09/2015,1,947,31,3613,43012,510,2,1020,0,
41830,27/10/2015,04/11/2015,2,1586,31,3613,42961,2867,3,8601,1,
41832,06/01/2016,13/01/2016,2,3145,31,3613,43001,625,2,1250,0,
41833,26/05/2016,27/05/2016,1,299,31,3613,42988,598,2,1196,0,
41834,22/06/2016,27/06/2016,3,2751,31,3613,43009,563,1,563,0,
41835,30/06/2016,05/07/2016,1,970,31,3613,42988,598,1,598,1,
41836,09/08/2016,11/08/2016,3,236,31,3613,42979,113,2,226,0,
41837,21/09/2016,22/09/2016,3,2909,31,3613,42952,3978,2,7956,0,
41838,29/09/2016,03/10/2016,1,557,31,3613,42979,113,2,226,1,
41839,25/01/2017,28/01/2017,1,949,31,3613,42974,214,2,428,0,
41840,08/02/2017,12/02/2017,1,986,31,3613,42980,114,2,228,0,
41841,03/03/2017,06/03/2017,2,1066,31,3613,42975,215,2,430,0,
41842,25/07/2017,26/07/2017,2,669,31,3613,42982,13,2,26,0,
41843,22/11/2017,25/11/2017,1,260,31,3613,43016,454,2,908,0,
41844,23/12/2017,28/12/2017,2,32,31,3613,42956,2093,3,6279,0,
41846,07/03/2018,08/03/2018,2,1382,31,3613,42995,364,2,728,0,
41847,17/05/2018,21/05/2018,3,1259,31,3613,43002,414,2,828,0,
41848,25/05/2018,30/05/2018,1,1765,31,3613,43002,414,2,828,0,
41849,18/06/2018,23/06/2018,2,2652,31,3613,42997,485,3,1455,0,
41850,21/08/2018,28/08/2018,3,603,31,3613,42986,354,2,708,0,
41851,20/09/2018,23/09/2018,2,163,31,3613,42951,3043,3,9129,0,
41852,09/10/2018,11/10/2018,1,65,31,3613,42985,1456,3,4368,0,
41853,17/10/2018,25/10/2018,3,1367,31,3613,42989,413,3,1239,0,
41854,29/01/2019,03/02/2019,2,1278,31,3613,42974,214,1,214,1,
41855,19/02/2019,20/02/2019,2,812,31,3613,42976,216,3,648,0,
41856,28/02/2019,05/03/2019,2,1421,31,3613,43015,483,2,966,1,
41857,28/02/2019,10/03/2019,2,2850,31,3613,43011,387,3,1161,1,
41858,23/03/2019,31/03/2019,3,187,31,3613,42957,2789,1,2789,0,
41859,11/04/2019,16/04/2019,3,110,31,3613,43010,387,3,1161,0,
41860,30/04/2019,05/05/2019,2,463,31,3613,43011,387,1,387,1,
41861,21/08/2019,29/08/2019,2,678,31,3613,42967,3365,1,3365,0,
41862,08/11/2019,13/11/2019,1,1086,31,3613,43000,374,3,1122,0,
41863,09/11/2019,10/11/2019,1,1630,31,3613,42975,215,3,645,0,
41864,22/11/2019,27/11/2019,1,1250,31,3613,42966,3415,2,6830,0,
41866,27/12/2019,01/01/2020,3,1109,31,3613,42979,113,1,113,-11,
41867,16/01/2020,23/01/2020,1,1845,31,3613,42955,2366,3,7098,0,
41868,04/05/2020,08/05/2020,2,960,31,3613,42982,13,1,13,0,
41869,26/05/2020,27/05/2020,2,1292,31,3613,42953,3620,2,7240,0,
41870,10/02/2015,14/02/2015,3,839,31,3613,43041,779,2,1558,0,
41871,12/08/2015,19/08/2015,1,190,31,3613,43040,757,2,1514,0,
41872,17/08/2015,19/08/2015,3,928,31,3613,43030,1175,2,2350,0,
41874,13/07/2016,21/07/2016,1,357,31,3613,43026,530,3,1590,0,
41875,09/08/2016,16/08/2016,3,1505,31,3613,43039,815,2,1630,0,
41876,21/07/2017,26/07/2017,1,1192,31,3613,43027,461,2,922,0,
41878,08/01/2018,15/01/2018,2,156,31,3613,43029,1094,2,2188,0,
41879,13/07/2018,20/07/2018,3,1084,31,3613,43026,530,1,530,0,
41880,18/07/2018,23/07/2018,2,2650,31,3613,43038,1163,2,2326,0,
41881,25/09/2018,30/09/2018,1,1023,31,3613,43029,1094,2,2188,0,
41882,10/05/2019,15/05/2019,2,488,31,3613,43020,562,3,1686,0,
41883,20/07/2019,21/07/2019,2,256,31,3613,43042,1121,1,1121,0,
41884,30/04/2020,07/05/2020,2,78,31,3613,43018,437,2,874,1,
41885,13/02/2020,16/02/2020,2,1067,31,3613,42889,515,2,1030,0,
41886,04/04/2020,06/04/2020,1,3070,31,3613,42760,1637.24,1,1637.24,0,
41887,16/04/2020,18/04/2020,2,1845,31,3613,43016,454,1,454,0,
41888,04/01/2020,06/01/2020,3,1172,31,3613,42784,1748.78,2,3497.56,0,
41889,03/02/2020,06/02/2020,3,975,31,3613,42796,457.82,2,915.64,0,
41890,24/04/2020,02/05/2020,2,1832,31,3613,42761,1384.46,2,2768.92,1,
41891,22/04/2020,02/05/2020,2,851,31,3613,42825,554.18,3,1662.54,1,
41892,12/03/2020,22/03/2020,1,2756,31,3613,42845,823.24,1,823.24,0,
41893,17/04/2020,25/04/2020,2,795,31,3613,42860,587,2,1174,0,
41894,28/03/2020,30/03/2020,2,1271,31,3613,42950,2603,2,5206,0,
41895,28/03/2020,01/04/2020,1,120,31,3613,42962,2241,2,4482,1,
41896,23/04/2020,29/04/2020,2,679,31,3613,42979,113,3,339,0,
41897,18/03/2020,25/03/2020,1,177,31,3613,43029,1094,1,1094,0,
41898,20/05/2020,22/05/2020,2,1580,31,3613,42815,599.5,2,1199,0,
41899,06/05/2020,14/05/2020,2,1401,31,3613,42887,498,2,996,0,
41901,01/08/2017,04/08/2017,3,379,31,3043,42822,816.86,2,1633.72,0,
41902,22/04/2015,30/04/2015,3,712,31,3043,42908,1478,1,1478,0,
41903,09/02/2017,17/02/2017,3,3020,31,3043,42905,456,1,456,0,
41904,29/07/2017,06/08/2017,3,265,31,3043,42898,515,2,1030,1,
41905,15/09/2017,16/09/2017,3,2721,31,3043,42900,245,2,490,0,
41906,02/09/2019,03/09/2019,3,1433,31,3043,42912,1654,2,3308,0,
41907,17/10/2019,25/10/2019,2,2974,31,3043,42894,515,1,515,0,
41908,07/03/2015,08/03/2015,1,2927,31,3043,43010,387,1,387,0,
41909,12/05/2015,20/05/2015,1,798,31,3043,42981,52,2,104,0,
41910,19/03/2016,20/03/2016,1,926,31,3043,42988,598,3,1794,0,
41911,21/07/2016,24/07/2016,3,2769,31,3043,42958,3763,2,7526,0,
41912,10/03/2020,11/03/2020,2,166,31,3043,42957,2789,1,2789,0,
41913,03/08/2017,06/08/2017,3,1152,31,3043,43031,1191,2,2382,0,
41914,19/01/2019,20/01/2019,2,1593,31,3043,43019,413,2,826,0,
41915,19/02/2020,27/02/2020,1,835,31,3043,43036,744,1,744,0,
41916,21/01/2015,29/01/2015,2,3256,31,3043,42794,305.36,1,305.36,0,
41917,04/06/2015,13/06/2015,3,1276,31,3043,42787,1366.42,1,1366.42,0,
41919,17/05/2016,20/05/2016,3,815,31,3043,42811,2559.92,2,5119.84,0,
41920,17/01/2017,20/01/2017,3,1450,31,3043,42797,4845.5,2,9691,0,
41921,12/06/2019,21/06/2019,3,3159,31,3043,42811,2559.92,1,2559.92,0,
41922,07/01/2020,16/01/2020,2,426,31,3043,42793,871.86,2,1743.72,0,
41923,06/02/2020,12/02/2020,1,290,31,3043,42792,479.82,2,959.64,0,
41924,29/04/2020,08/05/2020,2,724,31,3043,42772,6569.86,1,6569.86,1,
41925,09/09/2017,17/09/2017,2,2989,31,3043,42823,904.42,1,904.42,0,
41926,27/11/2017,06/12/2017,1,999,31,3043,42819,860.42,2,1720.84,1,
41927,31/05/2018,08/06/2018,2,494,31,3043,42830,486.42,2,972.84,1,
41929,28/07/2018,06/08/2018,1,1634,31,3043,42862,512,1,512,1,
41930,03/10/2018,06/10/2018,3,412,31,3043,42838,897.38,2,1794.76,0,
41931,07/08/2019,15/08/2019,2,1640,31,3043,42874,560,2,1120,0,
41932,27/05/2015,30/05/2015,3,2970,31,3043,42930,156,2,312,0,
41933,20/05/2016,23/05/2016,2,715,31,3043,42886,498,1,498,0,
41936,10/12/2015,18/12/2015,3,839,31,3043,43002,414,1,414,0,
41937,30/08/2016,07/09/2016,3,1653,31,3043,42977,111,2,222,1,
41938,21/10/2016,27/10/2016,3,3291,31,3043,42961,2867,1,2867,0,
41939,31/12/2016,03/01/2017,3,1640,31,3043,42998,529,2,1058,-11,
41940,30/08/2018,05/09/2018,2,2532,31,3043,43002,414,2,828,1,
41941,26/10/2018,01/11/2018,2,2801,31,3043,42959,4141,1,4141,1,
41942,30/11/2018,03/12/2018,1,1197,31,3043,42961,2867,2,5734,1,
41943,14/03/2019,23/03/2019,1,254,31,3043,42970,3001,3,9003,0,
41944,21/09/2016,30/09/2016,1,624,31,3043,43022,422,2,844,0,
41945,21/04/2020,29/04/2020,2,338,31,3043,43025,550,2,1100,0,
41946,17/04/2015,20/04/2015,3,1114,31,3043,42794,305.36,2,610.72,0,
41947,22/04/2015,25/04/2015,2,3404,31,3043,42793,871.86,1,871.86,0,
41948,22/05/2015,27/05/2015,3,1181,31,3043,42794,305.36,1,305.36,0,
41949,05/06/2015,06/06/2015,1,940,31,3043,42792,479.82,2,959.64,0,
41950,28/08/2015,02/09/2015,3,1292,31,3043,42760,1637.24,2,3274.48,1,
41951,02/09/2015,03/09/2015,3,2663,31,3043,42793,871.86,1,871.86,0,
41952,10/11/2015,15/11/2015,3,1875,31,3043,42799,1536.04,1,1536.04,0,
41953,15/12/2015,16/12/2015,2,1435,31,3043,42795,543.18,3,1629.54,0,
41954,23/12/2015,25/12/2015,3,2673,31,3043,42760,1637.24,1,1637.24,0,
41955,22/01/2016,23/01/2016,3,1540,31,3043,42757,1784.42,1,1784.42,0,
41956,19/03/2016,26/03/2016,1,3403,31,3043,42787,1366.42,2,2732.84,0,
41957,16/06/2016,23/06/2016,1,1058,31,3043,42815,599.5,2,1199,0,
41958,24/06/2016,28/06/2016,3,99,31,3043,42801,2802.8,2,5605.6,0,
41959,05/08/2016,10/08/2016,1,932,31,3043,42775,3206.06,1,3206.06,0,
41960,29/06/2017,03/07/2017,2,3389,31,3043,42773,8703.64,2,17407.28,1,
41961,25/07/2017,29/07/2017,3,1182,31,3043,42762,2106.06,2,4212.12,0,
41962,15/01/2018,18/01/2018,2,1642,31,3043,42791,258.28,2,516.56,0,
41963,22/02/2018,23/02/2018,2,693,31,3043,42769,3039.08,2,6078.16,0,
41964,01/05/2018,11/05/2018,2,891,31,3043,42816,1254.88,2,2509.76,0,
41965,07/06/2018,12/06/2018,3,1473,31,3043,42784,1748.78,2,3497.56,0,
41966,10/09/2018,15/09/2018,3,355,31,3043,42810,1282.82,1,1282.82,0,
41967,17/10/2018,22/10/2018,3,1816,31,3043,42779,9555.04,1,9555.04,0,
41968,19/10/2018,23/10/2018,1,2930,31,3043,42763,2118.38,3,6355.14,0,
41969,13/11/2018,16/11/2018,1,843,31,3043,42791,258.28,2,516.56,0,
41970,30/11/2018,03/12/2018,1,3053,31,3043,42790,762.96,2,1525.92,1,
41971,07/02/2019,08/02/2019,3,1831,31,3043,42773,8703.64,2,17407.28,0,
41972,21/02/2019,22/02/2019,2,1867,31,3043,42760,1637.24,1,1637.24,0,
41973,04/07/2019,12/07/2019,2,1517,31,3043,42818,1907.62,3,5722.86,0,
41974,25/07/2019,30/07/2019,2,3262,31,3043,42814,369.82,3,1109.46,0,
41975,03/08/2019,06/08/2019,2,1527,31,3043,42770,3597.22,2,7194.44,0,
41976,05/09/2019,09/09/2019,1,576,31,3043,42797,4845.5,2,9691,0,
41977,07/10/2019,14/10/2019,2,1189,31,3043,42762,2106.06,3,6318.18,0,
41978,09/03/2020,14/03/2020,2,1797,31,3043,42787,1366.42,1,1366.42,0,
41980,29/01/2015,03/02/2015,3,679,31,3043,42842,353.32,2,706.64,1,
41981,18/02/2015,23/02/2015,2,891,31,3043,42833,819.06,2,1638.12,0,
41982,21/02/2015,01/03/2015,3,888,31,3043,42869,199,2,398,1,
41983,17/03/2015,20/03/2015,3,1496,31,3043,42843,684.2,2,1368.4,0,
41985,01/05/2015,05/05/2015,3,514,31,3043,42875,560,1,560,0,
41986,13/06/2015,15/06/2015,1,3264,31,3043,42838,897.38,3,2692.14,0,
41987,21/08/2015,22/08/2015,3,1095,31,3043,42827,512.38,1,512.38,0,
41989,20/10/2015,25/10/2015,3,1530,31,3043,42874,560,2,1120,0,
41990,05/12/2015,08/12/2015,3,2736,31,3043,42825,554.18,3,1662.54,0,
41991,19/12/2015,24/12/2015,1,1545,31,3043,42876,560,2,1120,0,
41992,21/12/2015,26/12/2015,3,1801,31,3043,42825,554.18,3,1662.54,0,
41993,13/02/2016,17/02/2016,1,987,31,3043,42830,486.42,2,972.84,0,
41994,04/03/2016,09/03/2016,3,1738,31,3043,42866,199,2,398,0,
41995,23/04/2016,01/05/2016,1,1033,31,3043,42881,498,1,498,1,
41996,11/05/2016,15/05/2016,1,1425,31,3043,42863,398,2,796,0,
41997,19/05/2016,24/05/2016,1,2753,31,3043,42820,652.74,3,1958.22,0,
41998,13/07/2016,15/07/2016,3,997,31,3043,42843,684.2,2,1368.4,0,
41999,07/09/2016,14/09/2016,2,426,31,3043,42840,353.32,1,353.32,0,
42000,26/11/2016,01/12/2016,1,1181,31,3043,42831,369.6,3,1108.8,1,
42001,02/03/2017,03/03/2017,3,2903,31,3043,42824,584.76,2,1169.52,0,
42002,16/05/2017,19/05/2017,3,965,31,3043,42840,353.32,3,1059.96,0,
42003,30/05/2017,04/06/2017,1,692,31,3043,42858,505,2,1010,1,
42004,01/08/2017,02/08/2017,1,75,31,3043,42829,906.18,3,2718.54,0,
42005,14/08/2017,19/08/2017,3,500,31,3043,42859,610,2,1220,0,
42006,02/11/2017,03/11/2017,3,1540,31,3043,42863,398,1,398,0,
42007,20/12/2017,25/12/2017,2,848,31,3043,42829,906.18,3,2718.54,0,
42008,05/01/2018,09/01/2018,2,466,31,3043,42854,1115,2,2230,0,
42009,08/01/2018,13/01/2018,3,1046,31,3043,42850,279,2,558,0,
42010,17/01/2018,18/01/2018,2,1733,31,3043,42821,653.62,2,1307.24,0,
42011,23/02/2018,28/02/2018,1,1284,31,3043,42824,584.76,2,1169.52,0,
42012,08/05/2018,13/05/2018,1,3256,31,3043,42825,554.18,3,1662.54,0,
42013,11/07/2018,18/07/2018,2,3280,31,3043,42858,505,1,505,0,
42014,24/08/2018,26/08/2018,2,383,31,3043,42855,1130,3,3390,0,
42015,31/08/2018,01/09/2018,3,1160,31,3043,42824,584.76,2,1169.52,1,
42016,26/09/2018,03/10/2018,3,112,31,3043,42844,1810.38,2,3620.76,1,
42017,29/09/2018,06/10/2018,2,2982,31,3043,42853,727,3,2181,1,
42018,03/11/2018,11/11/2018,1,836,31,3043,42857,542,1,542,0,
42019,08/11/2018,13/11/2018,1,2621,31,3043,42860,587,1,587,0,
42020,14/02/2019,19/02/2019,2,674,31,3043,42879,560,2,1120,0,
42021,06/03/2019,08/03/2019,2,3217,31,3043,42819,860.42,2,1720.84,0,
42022,07/03/2019,10/03/2019,2,1095,31,3043,42823,904.42,2,1808.84,0,
42023,10/05/2019,17/05/2019,2,731,31,3043,42826,537.24,2,1074.48,0,
42024,04/06/2019,07/06/2019,2,2963,31,3043,42829,906.18,2,1812.36,0,
42025,16/07/2019,21/07/2019,3,1088,31,3043,42837,430.32,1,430.32,0,
42026,26/07/2019,31/07/2019,2,3165,31,3043,42867,199,2,398,0,
42027,21/01/2020,24/01/2020,3,917,31,3043,42836,82324,3,246972,0,
42029,19/05/2020,26/05/2020,3,2688,31,3043,42879,560,2,1120,0,
42031,19/02/2015,20/02/2015,3,551,31,3043,42891,515,3,1545,0,
42032,04/04/2015,07/04/2015,2,1503,31,3043,42937,2458,3,7374,0,
42033,24/04/2015,25/04/2015,1,508,31,3043,42947,2974,1,2974,0,
42034,11/08/2015,15/08/2015,1,422,31,3043,42895,515,3,1545,0,
42035,12/11/2015,16/11/2015,1,673,31,3043,42924,625,2,1250,0,
42036,12/11/2015,16/11/2015,2,2578,31,3043,42907,456,3,1368,0,
42037,03/03/2016,13/03/2016,2,1336,31,3043,42893,515,1,515,0,
42038,06/04/2016,13/04/2016,3,339,31,3043,42893,515,2,1030,0,
42040,23/06/2016,28/06/2016,2,767,31,3043,42925,3,1,3,0,
42041,26/08/2016,28/08/2016,2,24,31,3043,42896,515,1,515,0,
42042,07/09/2016,14/09/2016,3,384,31,3043,42936,3549,1,3549,0,
42043,22/03/2017,24/03/2017,1,601,31,3043,42900,245,1,245,0,
42044,28/04/2017,29/04/2017,2,3007,31,3043,42901,196,1,196,0,
42045,18/05/2017,19/05/2017,1,1058,31,3043,42905,456,2,912,0,
42046,15/06/2017,20/06/2017,3,287,31,3043,42895,515,2,1030,0,
42047,09/10/2017,11/10/2017,2,2670,31,3043,42897,515,2,1030,0,
42048,14/11/2017,15/11/2017,1,554,31,3043,42907,456,2,912,0,
42049,16/12/2017,17/12/2017,3,637,31,3043,42888,498,1,498,0,
42050,19/02/2018,23/02/2018,1,208,31,3043,42914,1489,2,2978,0,
42051,10/04/2018,14/04/2018,3,665,31,3043,42946,2173,2,4346,0,
42052,04/05/2018,08/05/2018,3,1824,31,3043,42933,1154,3,3462,0,
42053,08/06/2018,09/06/2018,1,1114,31,3043,42921,756,3,2268,0,
42055,09/01/2019,11/01/2019,1,2906,31,3043,42939,2915,3,8745,0,
42056,20/04/2019,24/04/2019,2,1588,31,3043,42939,2915,2,5830,0,
42058,10/06/2019,15/06/2019,1,3038,31,3043,42895,515,3,1545,0,
42059,12/07/2019,17/07/2019,3,25,31,3043,42908,1478,1,1478,0,
42060,14/12/2019,17/12/2019,2,753,31,3043,42934,1789,2,3578,0,
42061,26/12/2019,31/12/2019,3,220,31,3043,42935,2456,1,2456,0,
42062,27/12/2019,03/01/2020,3,953,31,3043,42917,1351.35,1,1351.35,-11,
42063,20/02/2020,25/02/2020,2,1664,31,3043,42937,2458,2,4916,0,
42064,02/01/2015,03/01/2015,3,140,31,3043,42994,579,2,1158,0,
42066,20/02/2015,27/02/2015,3,1514,31,3043,43010,387,1,387,0,
42067,01/04/2015,05/04/2015,2,1480,31,3043,42992,570,3,1710,0,
42068,21/04/2015,29/04/2015,1,1008,31,3043,43015,483,3,1449,0,
42069,02/05/2015,09/05/2015,3,2630,31,3043,42971,2762,2,5524,0,
42070,14/05/2015,19/05/2015,3,1211,31,3043,42992,570,1,570,0,
42071,10/06/2015,18/06/2015,3,135,31,3043,43007,407,3,1221,0,
42072,01/07/2015,02/07/2015,1,961,31,3043,43008,389,2,778,0,
42073,04/09/2015,05/09/2015,3,947,31,3043,43012,510,2,1020,0,
42074,31/10/2015,03/11/2015,1,542,31,3043,42971,2762,1,2762,1,
42075,30/10/2015,04/11/2015,3,1733,31,3043,42999,547,2,1094,1,
42076,28/01/2016,05/02/2016,1,1868,31,3043,42981,52,2,104,1,
42077,10/03/2016,11/03/2016,1,1526,31,3043,42993,507,1,507,0,
42078,12/04/2016,17/04/2016,1,2941,31,3043,42982,13,2,26,0,
42079,16/04/2016,19/04/2016,1,15,31,3043,43009,563,1,563,0,
42080,06/05/2016,07/05/2016,1,226,31,3043,43005,421,2,842,0,
42081,26/05/2016,27/05/2016,2,299,31,3043,42988,598,1,598,0,
42082,22/06/2016,27/06/2016,2,2751,31,3043,43009,563,1,563,0,
42083,30/06/2016,05/07/2016,1,970,31,3043,42988,598,3,1794,1,
42084,21/09/2016,22/09/2016,3,2909,31,3043,42952,3978,3,11934,0,
42085,29/09/2016,03/10/2016,2,557,31,3043,42979,113,3,339,1,
42086,08/02/2017,12/02/2017,3,986,31,3043,42980,114,2,228,0,
42087,12/06/2017,13/06/2017,1,540,31,3043,42981,52,1,52,0,
42088,10/07/2017,18/07/2017,1,908,31,3043,42991,438,1,438,0,
42089,04/10/2017,11/10/2017,3,2787,31,3043,42989,413,2,826,0,
42090,07/10/2017,12/10/2017,2,3021,31,3043,43012,510,1,510,0,
42091,22/11/2017,25/11/2017,1,260,31,3043,43016,454,2,908,0,
42092,23/12/2017,28/12/2017,1,32,31,3043,42956,2093,2,4186,0,
42093,25/05/2018,30/05/2018,1,1765,31,3043,43002,414,1,414,0,
42094,18/06/2018,23/06/2018,2,2652,31,3043,42997,485,1,485,0,
42095,19/07/2018,23/07/2018,2,3366,31,3043,43000,374,2,748,0,
42096,21/08/2018,28/08/2018,3,603,31,3043,42986,354,1,354,0,
42097,17/10/2018,25/10/2018,2,1367,31,3043,42989,413,2,826,0,
42098,12/12/2018,19/12/2018,3,978,31,3043,42975,215,2,430,0,
42099,22/01/2019,01/02/2019,2,2716,31,3043,43003,442,3,1326,1,
42100,29/01/2019,03/02/2019,1,1278,31,3043,42974,214,3,642,1,
42101,19/02/2019,20/02/2019,3,812,31,3043,42976,216,2,432,0,
42102,28/02/2019,05/03/2019,2,1421,31,3043,43015,483,2,966,1,
42103,28/02/2019,10/03/2019,1,2850,31,3043,43011,387,3,1161,1,
42104,23/03/2019,31/03/2019,1,187,31,3043,42957,2789,2,5578,0,
42105,30/04/2019,05/05/2019,2,463,31,3043,43011,387,1,387,1,
42106,28/10/2019,04/11/2019,2,2941,31,3043,42951,3043,3,9129,1,
42107,09/11/2019,10/11/2019,2,1630,31,3043,42975,215,2,430,0,
42109,03/01/2020,06/01/2020,1,1667,31,3043,42993,507,3,1521,0,
42110,16/01/2020,23/01/2020,2,1845,31,3043,42955,2366,2,4732,0,
42111,05/02/2020,07/02/2020,1,3350,31,3043,42988,598,2,1196,0,
42112,04/05/2020,08/05/2020,2,960,31,3043,42982,13,2,26,0,
